[2025-12-17 16:30:55] test_synthetic.py(142) : DEBUG_MODE: False
[2025-12-17 16:30:55] test_synthetic.py(143) : USE_CUDA: True, CUDA_DEVICE_NUM: 0
[2025-12-17 16:30:55] test_synthetic.py(144) : env_params{'mode': 'test', 'data_path': '/public/home/bayp/exp_survey_202509/0_data_survey/survey_synthetic_tsp/test_tsp1000_n128_lkh.txt', 'sub_path': False, 'RRC_budget': 1000}
[2025-12-17 16:30:55] test_synthetic.py(144) : model_params{'mode': 'test', 'embedding_dim': 128, 'sqrt_embedding_dim': 11.313708498984761, 'decoder_layer_num': 6, 'qkv_dim': 16, 'head_num': 8, 'ff_hidden_dim': 512}
[2025-12-17 16:30:55] test_synthetic.py(144) : tester_params{'use_cuda': True, 'cuda_device_num': 0, 'test_episodes': 128, 'test_batch_size': 128}
[2025-12-17 16:30:55] test_synthetic.py(144) : logger_params{'log_file': {'desc': 'test_tsp1000_RRC1000', 'filename': 'run_log.txt', 'filepath': './result_survey_tsp_synthetic/tsp1000/20251217_163055test_tsp1000_RRC1000'}}
[2025-12-17 16:32:34] TSPTester.py(192) : greedy, name:TSP1000, gap:3.116160 %,  Elapsed[1.63m], stu_l:23.838638 , opt_l:23.118198
[2025-12-17 21:39:18] TSPTester.py(256) : RRC step652, name:TSP1000, gap:0.784363 %, Elapsed[5.14h], stu_l:23.299618 , opt_l:23.118198
[2025-12-17 21:39:38] TSPTester.py(256) : RRC step653, name:TSP1000, gap:0.784364 %, Elapsed[5.15h], stu_l:23.299618 , opt_l:23.118198
[2025-12-17 21:39:42] TSPTester.py(256) : RRC step654, name:TSP1000, gap:0.784278 %, Elapsed[5.15h], stu_l:23.299599 , opt_l:23.118198
[2025-12-17 21:40:38] TSPTester.py(256) : RRC step655, name:TSP1000, gap:0.784278 %, Elapsed[5.16h], stu_l:23.299599 , opt_l:23.118198
[2025-12-17 21:40:49] TSPTester.py(256) : RRC step656, name:TSP1000, gap:0.784279 %, Elapsed[5.16h], stu_l:23.299599 , opt_l:23.118198
[2025-12-17 21:40:51] TSPTester.py(256) : RRC step657, name:TSP1000, gap:0.784161 %, Elapsed[5.17h], stu_l:23.299572 , opt_l:23.118198
[2025-12-17 21:41:22] TSPTester.py(256) : RRC step658, name:TSP1000, gap:0.784107 %, Elapsed[5.17h], stu_l:23.299561 , opt_l:23.118198
[2025-12-17 21:42:19] TSPTester.py(256) : RRC step659, name:TSP1000, gap:0.784107 %, Elapsed[5.19h], stu_l:23.299561 , opt_l:23.118198
[2025-12-17 21:42:30] TSPTester.py(256) : RRC step660, name:TSP1000, gap:0.784035 %, Elapsed[5.19h], stu_l:23.299541 , opt_l:23.118198
[2025-12-17 21:43:20] TSPTester.py(256) : RRC step661, name:TSP1000, gap:0.784036 %, Elapsed[5.21h], stu_l:23.299541 , opt_l:23.118198
[2025-12-17 21:43:21] TSPTester.py(256) : RRC step662, name:TSP1000, gap:0.783461 %, Elapsed[5.21h], stu_l:23.299408 , opt_l:23.118198
[2025-12-17 21:43:21] TSPTester.py(256) : RRC step663, name:TSP1000, gap:0.781334 %, Elapsed[5.21h], stu_l:23.298912 , opt_l:23.118198
[2025-12-17 21:43:54] TSPTester.py(256) : RRC step664, name:TSP1000, gap:0.781335 %, Elapsed[5.22h], stu_l:23.298912 , opt_l:23.118198
[2025-12-17 21:43:54] TSPTester.py(256) : RRC step665, name:TSP1000, gap:0.780428 %, Elapsed[5.22h], stu_l:23.298706 , opt_l:23.118198
[2025-12-17 21:45:16] TSPTester.py(256) : RRC step666, name:TSP1000, gap:0.780427 %, Elapsed[5.24h], stu_l:23.298706 , opt_l:23.118198
[2025-12-17 21:45:59] TSPTester.py(256) : RRC step667, name:TSP1000, gap:0.780427 %, Elapsed[5.25h], stu_l:23.298706 , opt_l:23.118198
[2025-12-17 21:46:46] TSPTester.py(256) : RRC step668, name:TSP1000, gap:0.780427 %, Elapsed[5.26h], stu_l:23.298706 , opt_l:23.118198
[2025-12-17 21:47:21] TSPTester.py(256) : RRC step669, name:TSP1000, gap:0.780427 %, Elapsed[5.27h], stu_l:23.298706 , opt_l:23.118198
[2025-12-17 21:47:22] TSPTester.py(256) : RRC step670, name:TSP1000, gap:0.778579 %, Elapsed[5.27h], stu_l:23.298279 , opt_l:23.118198
[2025-12-17 21:47:31] TSPTester.py(256) : RRC step671, name:TSP1000, gap:0.778532 %, Elapsed[5.28h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:48:07] TSPTester.py(256) : RRC step672, name:TSP1000, gap:0.778532 %, Elapsed[5.29h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:48:50] TSPTester.py(256) : RRC step673, name:TSP1000, gap:0.778531 %, Elapsed[5.30h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:48:52] TSPTester.py(256) : RRC step674, name:TSP1000, gap:0.778532 %, Elapsed[5.30h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:49:38] TSPTester.py(256) : RRC step675, name:TSP1000, gap:0.778532 %, Elapsed[5.31h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:50:03] TSPTester.py(256) : RRC step676, name:TSP1000, gap:0.778531 %, Elapsed[5.32h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:50:41] TSPTester.py(256) : RRC step677, name:TSP1000, gap:0.778531 %, Elapsed[5.33h], stu_l:23.298267 , opt_l:23.118198
[2025-12-17 21:50:43] TSPTester.py(256) : RRC step678, name:TSP1000, gap:0.778513 %, Elapsed[5.33h], stu_l:23.298264 , opt_l:23.118198
[2025-12-17 21:51:43] TSPTester.py(256) : RRC step679, name:TSP1000, gap:0.778513 %, Elapsed[5.35h], stu_l:23.298264 , opt_l:23.118198
[2025-12-17 21:51:43] TSPTester.py(256) : RRC step680, name:TSP1000, gap:0.778144 %, Elapsed[5.35h], stu_l:23.298178 , opt_l:23.118198
[2025-12-17 21:52:32] TSPTester.py(256) : RRC step681, name:TSP1000, gap:0.778143 %, Elapsed[5.36h], stu_l:23.298178 , opt_l:23.118198
[2025-12-17 21:52:39] TSPTester.py(256) : RRC step682, name:TSP1000, gap:0.778144 %, Elapsed[5.36h], stu_l:23.298178 , opt_l:23.118198
[2025-12-17 21:52:49] TSPTester.py(256) : RRC step683, name:TSP1000, gap:0.778144 %, Elapsed[5.36h], stu_l:23.298178 , opt_l:23.118198
[2025-12-17 21:52:52] TSPTester.py(256) : RRC step684, name:TSP1000, gap:0.777622 %, Elapsed[5.37h], stu_l:23.298054 , opt_l:23.118198
[2025-12-17 21:52:52] TSPTester.py(256) : RRC step685, name:TSP1000, gap:0.777329 %, Elapsed[5.37h], stu_l:23.297985 , opt_l:23.118198
[2025-12-17 21:53:08] TSPTester.py(256) : RRC step686, name:TSP1000, gap:0.777329 %, Elapsed[5.37h], stu_l:23.297985 , opt_l:23.118198
[2025-12-17 21:53:30] TSPTester.py(256) : RRC step687, name:TSP1000, gap:0.777329 %, Elapsed[5.38h], stu_l:23.297985 , opt_l:23.118198
[2025-12-17 21:54:59] TSPTester.py(256) : RRC step688, name:TSP1000, gap:0.777330 %, Elapsed[5.40h], stu_l:23.297985 , opt_l:23.118198
[2025-12-17 21:55:00] TSPTester.py(256) : RRC step689, name:TSP1000, gap:0.776767 %, Elapsed[5.40h], stu_l:23.297855 , opt_l:23.118198
[2025-12-17 21:55:01] TSPTester.py(256) : RRC step690, name:TSP1000, gap:0.776412 %, Elapsed[5.40h], stu_l:23.297773 , opt_l:23.118198
[2025-12-17 21:55:25] TSPTester.py(256) : RRC step691, name:TSP1000, gap:0.776413 %, Elapsed[5.41h], stu_l:23.297773 , opt_l:23.118198
[2025-12-17 21:56:08] TSPTester.py(256) : RRC step692, name:TSP1000, gap:0.776413 %, Elapsed[5.42h], stu_l:23.297773 , opt_l:23.118198
[2025-12-17 21:57:42] TSPTester.py(256) : RRC step693, name:TSP1000, gap:0.776413 %, Elapsed[5.45h], stu_l:23.297773 , opt_l:23.118198
[2025-12-17 21:57:46] TSPTester.py(256) : RRC step694, name:TSP1000, gap:0.776176 %, Elapsed[5.45h], stu_l:23.297718 , opt_l:23.118198
[2025-12-17 21:58:02] TSPTester.py(256) : RRC step695, name:TSP1000, gap:0.776177 %, Elapsed[5.45h], stu_l:23.297718 , opt_l:23.118198
[2025-12-17 21:58:05] TSPTester.py(256) : RRC step696, name:TSP1000, gap:0.775775 %, Elapsed[5.45h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 21:58:14] TSPTester.py(256) : RRC step697, name:TSP1000, gap:0.775775 %, Elapsed[5.46h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 21:58:26] TSPTester.py(256) : RRC step698, name:TSP1000, gap:0.775775 %, Elapsed[5.46h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 21:58:36] TSPTester.py(256) : RRC step699, name:TSP1000, gap:0.775775 %, Elapsed[5.46h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:00:01] TSPTester.py(256) : RRC step700, name:TSP1000, gap:0.775775 %, Elapsed[5.48h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:00:11] TSPTester.py(256) : RRC step701, name:TSP1000, gap:0.775775 %, Elapsed[5.49h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:00:14] TSPTester.py(256) : RRC step702, name:TSP1000, gap:0.775774 %, Elapsed[5.49h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:01:50] TSPTester.py(256) : RRC step703, name:TSP1000, gap:0.775775 %, Elapsed[5.52h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:02:01] TSPTester.py(256) : RRC step704, name:TSP1000, gap:0.775775 %, Elapsed[5.52h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:02:48] TSPTester.py(256) : RRC step705, name:TSP1000, gap:0.775775 %, Elapsed[5.53h], stu_l:23.297626 , opt_l:23.118198
[2025-12-17 22:02:48] TSPTester.py(256) : RRC step706, name:TSP1000, gap:0.775200 %, Elapsed[5.53h], stu_l:23.297493 , opt_l:23.118198
[2025-12-17 22:02:49] TSPTester.py(256) : RRC step707, name:TSP1000, gap:0.774739 %, Elapsed[5.53h], stu_l:23.297386 , opt_l:23.118198
[2025-12-17 22:02:50] TSPTester.py(256) : RRC step708, name:TSP1000, gap:0.773975 %, Elapsed[5.53h], stu_l:23.297209 , opt_l:23.118198
[2025-12-17 22:03:00] TSPTester.py(256) : RRC step709, name:TSP1000, gap:0.773973 %, Elapsed[5.53h], stu_l:23.297211 , opt_l:23.118198
[2025-12-17 22:04:14] TSPTester.py(256) : RRC step710, name:TSP1000, gap:0.773974 %, Elapsed[5.56h], stu_l:23.297209 , opt_l:23.118198
[2025-12-17 22:04:28] TSPTester.py(256) : RRC step711, name:TSP1000, gap:0.773973 %, Elapsed[5.56h], stu_l:23.297209 , opt_l:23.118198
[2025-12-17 22:04:40] TSPTester.py(256) : RRC step712, name:TSP1000, gap:0.773862 %, Elapsed[5.56h], stu_l:23.297184 , opt_l:23.118198
[2025-12-17 22:05:07] TSPTester.py(256) : RRC step713, name:TSP1000, gap:0.773862 %, Elapsed[5.57h], stu_l:23.297184 , opt_l:23.118198
[2025-12-17 22:05:13] TSPTester.py(256) : RRC step714, name:TSP1000, gap:0.773862 %, Elapsed[5.57h], stu_l:23.297184 , opt_l:23.118198
[2025-12-17 22:05:14] TSPTester.py(256) : RRC step715, name:TSP1000, gap:0.772758 %, Elapsed[5.57h], stu_l:23.296928 , opt_l:23.118198
[2025-12-17 22:05:14] TSPTester.py(256) : RRC step716, name:TSP1000, gap:0.772084 %, Elapsed[5.57h], stu_l:23.296774 , opt_l:23.118198
[2025-12-17 22:05:25] TSPTester.py(256) : RRC step717, name:TSP1000, gap:0.772084 %, Elapsed[5.57h], stu_l:23.296774 , opt_l:23.118198
[2025-12-17 22:05:26] TSPTester.py(256) : RRC step718, name:TSP1000, gap:0.772058 %, Elapsed[5.58h], stu_l:23.296768 , opt_l:23.118198
[2025-12-17 22:05:41] TSPTester.py(256) : RRC step719, name:TSP1000, gap:0.772058 %, Elapsed[5.58h], stu_l:23.296768 , opt_l:23.118198
[2025-12-17 22:05:56] TSPTester.py(256) : RRC step720, name:TSP1000, gap:0.772058 %, Elapsed[5.58h], stu_l:23.296768 , opt_l:23.118198
[2025-12-17 22:05:58] TSPTester.py(256) : RRC step721, name:TSP1000, gap:0.771545 %, Elapsed[5.58h], stu_l:23.296648 , opt_l:23.118198
[2025-12-17 22:07:28] TSPTester.py(256) : RRC step722, name:TSP1000, gap:0.771545 %, Elapsed[5.61h], stu_l:23.296650 , opt_l:23.118198
[2025-12-17 22:08:47] TSPTester.py(256) : RRC step723, name:TSP1000, gap:0.771545 %, Elapsed[5.63h], stu_l:23.296648 , opt_l:23.118198
[2025-12-17 22:08:56] TSPTester.py(256) : RRC step724, name:TSP1000, gap:0.771545 %, Elapsed[5.63h], stu_l:23.296650 , opt_l:23.118198
[2025-12-17 22:08:58] TSPTester.py(256) : RRC step725, name:TSP1000, gap:0.770764 %, Elapsed[5.63h], stu_l:23.296467 , opt_l:23.118198
[2025-12-17 22:09:29] TSPTester.py(256) : RRC step726, name:TSP1000, gap:0.770764 %, Elapsed[5.64h], stu_l:23.296467 , opt_l:23.118198
[2025-12-17 22:09:34] TSPTester.py(256) : RRC step727, name:TSP1000, gap:0.770765 %, Elapsed[5.64h], stu_l:23.296467 , opt_l:23.118198
[2025-12-17 22:09:46] TSPTester.py(256) : RRC step728, name:TSP1000, gap:0.770766 %, Elapsed[5.65h], stu_l:23.296469 , opt_l:23.118198
[2025-12-17 22:09:47] TSPTester.py(256) : RRC step729, name:TSP1000, gap:0.768456 %, Elapsed[5.65h], stu_l:23.295929 , opt_l:23.118198
[2025-12-17 22:09:48] TSPTester.py(256) : RRC step730, name:TSP1000, gap:0.768213 %, Elapsed[5.65h], stu_l:23.295872 , opt_l:23.118198
[2025-12-17 22:11:06] TSPTester.py(256) : RRC step731, name:TSP1000, gap:0.768214 %, Elapsed[5.67h], stu_l:23.295872 , opt_l:23.118198
[2025-12-17 22:11:16] TSPTester.py(256) : RRC step732, name:TSP1000, gap:0.767996 %, Elapsed[5.67h], stu_l:23.295822 , opt_l:23.118198
[2025-12-17 22:11:49] TSPTester.py(256) : RRC step733, name:TSP1000, gap:0.767995 %, Elapsed[5.68h], stu_l:23.295822 , opt_l:23.118198
[2025-12-17 22:11:50] TSPTester.py(256) : RRC step734, name:TSP1000, gap:0.767143 %, Elapsed[5.68h], stu_l:23.295626 , opt_l:23.118198
[2025-12-17 22:13:19] TSPTester.py(256) : RRC step735, name:TSP1000, gap:0.767143 %, Elapsed[5.71h], stu_l:23.295626 , opt_l:23.118198
[2025-12-17 22:13:57] TSPTester.py(256) : RRC step736, name:TSP1000, gap:0.767143 %, Elapsed[5.72h], stu_l:23.295626 , opt_l:23.118198
[2025-12-17 22:14:24] TSPTester.py(256) : RRC step737, name:TSP1000, gap:0.767143 %, Elapsed[5.72h], stu_l:23.295626 , opt_l:23.118198
[2025-12-17 22:14:55] TSPTester.py(256) : RRC step738, name:TSP1000, gap:0.767143 %, Elapsed[5.73h], stu_l:23.295626 , opt_l:23.118198
[2025-12-17 22:14:55] TSPTester.py(256) : RRC step739, name:TSP1000, gap:0.766874 %, Elapsed[5.73h], stu_l:23.295563 , opt_l:23.118198
[2025-12-17 22:15:06] TSPTester.py(256) : RRC step740, name:TSP1000, gap:0.766874 %, Elapsed[5.74h], stu_l:23.295563 , opt_l:23.118198
[2025-12-17 22:15:31] TSPTester.py(256) : RRC step741, name:TSP1000, gap:0.766874 %, Elapsed[5.74h], stu_l:23.295563 , opt_l:23.118198
[2025-12-17 22:15:42] TSPTester.py(256) : RRC step742, name:TSP1000, gap:0.766873 %, Elapsed[5.75h], stu_l:23.295563 , opt_l:23.118198
[2025-12-17 22:16:32] TSPTester.py(256) : RRC step743, name:TSP1000, gap:0.766874 %, Elapsed[5.76h], stu_l:23.295563 , opt_l:23.118198
[2025-12-17 22:16:34] TSPTester.py(256) : RRC step744, name:TSP1000, gap:0.766024 %, Elapsed[5.76h], stu_l:23.295366 , opt_l:23.118198
[2025-12-17 22:18:05] TSPTester.py(256) : RRC step745, name:TSP1000, gap:0.766024 %, Elapsed[5.79h], stu_l:23.295366 , opt_l:23.118198
[2025-12-17 22:18:24] TSPTester.py(256) : RRC step746, name:TSP1000, gap:0.766024 %, Elapsed[5.79h], stu_l:23.295366 , opt_l:23.118198
[2025-12-17 22:19:28] TSPTester.py(256) : RRC step747, name:TSP1000, gap:0.766024 %, Elapsed[5.81h], stu_l:23.295366 , opt_l:23.118198
[2025-12-17 22:20:49] TSPTester.py(256) : RRC step748, name:TSP1000, gap:0.766024 %, Elapsed[5.83h], stu_l:23.295366 , opt_l:23.118198
[2025-12-17 22:20:50] TSPTester.py(256) : RRC step749, name:TSP1000, gap:0.765592 %, Elapsed[5.83h], stu_l:23.295267 , opt_l:23.118198
[2025-12-17 22:20:50] TSPTester.py(256) : RRC step750, name:TSP1000, gap:0.764986 %, Elapsed[5.83h], stu_l:23.295126 , opt_l:23.118198
[2025-12-17 22:22:25] TSPTester.py(256) : RRC step751, name:TSP1000, gap:0.764986 %, Elapsed[5.86h], stu_l:23.295126 , opt_l:23.118198
[2025-12-17 22:23:18] TSPTester.py(256) : RRC step752, name:TSP1000, gap:0.764986 %, Elapsed[5.87h], stu_l:23.295126 , opt_l:23.118198
[2025-12-17 22:23:20] TSPTester.py(256) : RRC step753, name:TSP1000, gap:0.764797 %, Elapsed[5.87h], stu_l:23.295082 , opt_l:23.118198
[2025-12-17 22:23:20] TSPTester.py(256) : RRC step754, name:TSP1000, gap:0.764232 %, Elapsed[5.87h], stu_l:23.294952 , opt_l:23.118198
[2025-12-17 22:23:42] TSPTester.py(256) : RRC step755, name:TSP1000, gap:0.764233 %, Elapsed[5.88h], stu_l:23.294952 , opt_l:23.118198
[2025-12-17 22:24:04] TSPTester.py(256) : RRC step756, name:TSP1000, gap:0.764233 %, Elapsed[5.89h], stu_l:23.294952 , opt_l:23.118198
[2025-12-17 22:25:34] TSPTester.py(256) : RRC step757, name:TSP1000, gap:0.764232 %, Elapsed[5.91h], stu_l:23.294952 , opt_l:23.118198
[2025-12-17 22:25:35] TSPTester.py(256) : RRC step758, name:TSP1000, gap:0.761812 %, Elapsed[5.91h], stu_l:23.294392 , opt_l:23.118198
[2025-12-17 22:25:36] TSPTester.py(256) : RRC step759, name:TSP1000, gap:0.761690 %, Elapsed[5.91h], stu_l:23.294365 , opt_l:23.118198
[2025-12-17 22:25:49] TSPTester.py(256) : RRC step760, name:TSP1000, gap:0.761691 %, Elapsed[5.91h], stu_l:23.294363 , opt_l:23.118198
[2025-12-17 22:26:40] TSPTester.py(256) : RRC step761, name:TSP1000, gap:0.761690 %, Elapsed[5.93h], stu_l:23.294363 , opt_l:23.118198
[2025-12-17 22:27:18] TSPTester.py(256) : RRC step762, name:TSP1000, gap:0.761690 %, Elapsed[5.94h], stu_l:23.294363 , opt_l:23.118198
[2025-12-17 22:27:18] TSPTester.py(256) : RRC step763, name:TSP1000, gap:0.760298 %, Elapsed[5.94h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:27:39] TSPTester.py(256) : RRC step764, name:TSP1000, gap:0.760297 %, Elapsed[5.95h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:28:02] TSPTester.py(256) : RRC step765, name:TSP1000, gap:0.760297 %, Elapsed[5.95h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:28:35] TSPTester.py(256) : RRC step766, name:TSP1000, gap:0.760298 %, Elapsed[5.96h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:29:55] TSPTester.py(256) : RRC step767, name:TSP1000, gap:0.760298 %, Elapsed[5.98h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:30:09] TSPTester.py(256) : RRC step768, name:TSP1000, gap:0.760298 %, Elapsed[5.99h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:31:13] TSPTester.py(256) : RRC step769, name:TSP1000, gap:0.760298 %, Elapsed[6.00h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:31:25] TSPTester.py(256) : RRC step770, name:TSP1000, gap:0.760298 %, Elapsed[6.01h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:31:33] TSPTester.py(256) : RRC step771, name:TSP1000, gap:0.760298 %, Elapsed[6.01h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:32:59] TSPTester.py(256) : RRC step772, name:TSP1000, gap:0.760298 %, Elapsed[6.03h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:33:07] TSPTester.py(256) : RRC step773, name:TSP1000, gap:0.760297 %, Elapsed[6.04h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:33:14] TSPTester.py(256) : RRC step774, name:TSP1000, gap:0.760297 %, Elapsed[6.04h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:33:31] TSPTester.py(256) : RRC step775, name:TSP1000, gap:0.760298 %, Elapsed[6.04h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:34:20] TSPTester.py(256) : RRC step776, name:TSP1000, gap:0.760298 %, Elapsed[6.06h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:34:37] TSPTester.py(256) : RRC step777, name:TSP1000, gap:0.760298 %, Elapsed[6.06h], stu_l:23.294041 , opt_l:23.118198
[2025-12-17 22:34:50] TSPTester.py(256) : RRC step778, name:TSP1000, gap:0.760237 %, Elapsed[6.06h], stu_l:23.294025 , opt_l:23.118198
[2025-12-17 22:34:50] TSPTester.py(256) : RRC step779, name:TSP1000, gap:0.758721 %, Elapsed[6.07h], stu_l:23.293678 , opt_l:23.118198
[2025-12-17 22:36:11] TSPTester.py(256) : RRC step780, name:TSP1000, gap:0.758722 %, Elapsed[6.09h], stu_l:23.293678 , opt_l:23.118198
[2025-12-17 22:36:44] TSPTester.py(256) : RRC step781, name:TSP1000, gap:0.758721 %, Elapsed[6.10h], stu_l:23.293678 , opt_l:23.118198
[2025-12-17 22:36:44] TSPTester.py(256) : RRC step782, name:TSP1000, gap:0.758094 %, Elapsed[6.10h], stu_l:23.293533 , opt_l:23.118198
[2025-12-17 22:36:45] TSPTester.py(256) : RRC step783, name:TSP1000, gap:0.756876 %, Elapsed[6.10h], stu_l:23.293249 , opt_l:23.118198
[2025-12-17 22:36:45] TSPTester.py(256) : RRC step784, name:TSP1000, gap:0.756661 %, Elapsed[6.10h], stu_l:23.293200 , opt_l:23.118198
[2025-12-17 22:37:15] TSPTester.py(256) : RRC step785, name:TSP1000, gap:0.756661 %, Elapsed[6.11h], stu_l:23.293200 , opt_l:23.118198
[2025-12-17 22:37:58] TSPTester.py(256) : RRC step786, name:TSP1000, gap:0.756661 %, Elapsed[6.12h], stu_l:23.293200 , opt_l:23.118198
[2025-12-17 22:38:17] TSPTester.py(256) : RRC step787, name:TSP1000, gap:0.756662 %, Elapsed[6.12h], stu_l:23.293200 , opt_l:23.118198
[2025-12-17 22:38:33] TSPTester.py(256) : RRC step788, name:TSP1000, gap:0.756661 %, Elapsed[6.13h], stu_l:23.293201 , opt_l:23.118198
[2025-12-17 22:39:11] TSPTester.py(256) : RRC step789, name:TSP1000, gap:0.756661 %, Elapsed[6.14h], stu_l:23.293200 , opt_l:23.118198
[2025-12-17 22:39:16] TSPTester.py(256) : RRC step790, name:TSP1000, gap:0.756400 %, Elapsed[6.14h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:39:42] TSPTester.py(256) : RRC step791, name:TSP1000, gap:0.756401 %, Elapsed[6.15h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:39:55] TSPTester.py(256) : RRC step792, name:TSP1000, gap:0.756400 %, Elapsed[6.15h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:40:30] TSPTester.py(256) : RRC step793, name:TSP1000, gap:0.756401 %, Elapsed[6.16h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:41:47] TSPTester.py(256) : RRC step794, name:TSP1000, gap:0.756401 %, Elapsed[6.18h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:42:16] TSPTester.py(256) : RRC step795, name:TSP1000, gap:0.756401 %, Elapsed[6.19h], stu_l:23.293140 , opt_l:23.118198
[2025-12-17 22:42:16] TSPTester.py(256) : RRC step796, name:TSP1000, gap:0.756369 %, Elapsed[6.19h], stu_l:23.293133 , opt_l:23.118198
[2025-12-17 22:42:48] TSPTester.py(256) : RRC step797, name:TSP1000, gap:0.756370 %, Elapsed[6.20h], stu_l:23.293133 , opt_l:23.118198
[2025-12-17 22:43:04] TSPTester.py(256) : RRC step798, name:TSP1000, gap:0.756369 %, Elapsed[6.20h], stu_l:23.293133 , opt_l:23.118198
[2025-12-17 22:43:07] TSPTester.py(256) : RRC step799, name:TSP1000, gap:0.756369 %, Elapsed[6.20h], stu_l:23.293133 , opt_l:23.118198
[2025-12-17 22:43:10] TSPTester.py(256) : RRC step800, name:TSP1000, gap:0.756338 %, Elapsed[6.20h], stu_l:23.293125 , opt_l:23.118198
[2025-12-17 22:43:40] TSPTester.py(256) : RRC step801, name:TSP1000, gap:0.756338 %, Elapsed[6.21h], stu_l:23.293125 , opt_l:23.118198
[2025-12-17 22:43:41] TSPTester.py(256) : RRC step802, name:TSP1000, gap:0.755181 %, Elapsed[6.21h], stu_l:23.292858 , opt_l:23.118198
[2025-12-17 22:43:56] TSPTester.py(256) : RRC step803, name:TSP1000, gap:0.755182 %, Elapsed[6.22h], stu_l:23.292858 , opt_l:23.118198
[2025-12-17 22:44:06] TSPTester.py(256) : RRC step804, name:TSP1000, gap:0.755181 %, Elapsed[6.22h], stu_l:23.292858 , opt_l:23.118198
[2025-12-17 22:44:09] TSPTester.py(256) : RRC step805, name:TSP1000, gap:0.754263 %, Elapsed[6.22h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:44:51] TSPTester.py(256) : RRC step806, name:TSP1000, gap:0.754264 %, Elapsed[6.23h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:46:18] TSPTester.py(256) : RRC step807, name:TSP1000, gap:0.754264 %, Elapsed[6.26h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:46:24] TSPTester.py(256) : RRC step808, name:TSP1000, gap:0.754263 %, Elapsed[6.26h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:47:05] TSPTester.py(256) : RRC step809, name:TSP1000, gap:0.754263 %, Elapsed[6.27h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:47:56] TSPTester.py(256) : RRC step810, name:TSP1000, gap:0.754263 %, Elapsed[6.28h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:48:17] TSPTester.py(256) : RRC step811, name:TSP1000, gap:0.754263 %, Elapsed[6.29h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:48:24] TSPTester.py(256) : RRC step812, name:TSP1000, gap:0.754263 %, Elapsed[6.29h], stu_l:23.292650 , opt_l:23.118198
[2025-12-17 22:48:24] TSPTester.py(256) : RRC step813, name:TSP1000, gap:0.752476 %, Elapsed[6.29h], stu_l:23.292238 , opt_l:23.118198
[2025-12-17 22:48:30] TSPTester.py(256) : RRC step814, name:TSP1000, gap:0.752476 %, Elapsed[6.29h], stu_l:23.292238 , opt_l:23.118198
[2025-12-17 22:48:40] TSPTester.py(256) : RRC step815, name:TSP1000, gap:0.752475 %, Elapsed[6.30h], stu_l:23.292236 , opt_l:23.118198
[2025-12-17 22:49:43] TSPTester.py(256) : RRC step816, name:TSP1000, gap:0.752475 %, Elapsed[6.31h], stu_l:23.292238 , opt_l:23.118198
